Student_ID,Age,Department,Electronics,Programming,Database,Data Science,Mathematics,DSA,Gender,CGPA
S00480,21,CSE,78,65,91,35,40,60,Male,5.04
S00481,18,CSE,84,41,37,74,93,60,Male,7.29
S00482,20,CSE,83,82,36,78,99,60,Female,6.25
S00483,20,CSE,89,32,89,35,62,95,Male,5.21
S00484,20,CSE,76,91,39,98,97,54,Male,8.66
S00485,18,CSE,93,33,60,41,59,73,Male,6.11
S00486,19,CSE,69,33,39,65,46,64,Male,7.34
S00487,18,CSE,34,37,99,93,75,89,Male,6.22
S00488,23,CSE,33,97,52,37,68,46,Female,8.85
S00489,21,CSE,65,53,47,76,71,59,Male,6.02
S00490,21,CSE,43,45,68,77,45,89,Female,5.73
S00491,20,CSE,79,97,76,72,61,53,Male,9.51
S00492,24,CSE,66,72,84,67,51,50,Male,6.21
S00493,21,CSE,77,47,87,30,39,33,Female,8.41
S00494,24,CSE,35,54,55,63,69,48,Female,6.22
S00495,23,CSE,75,32,32,90,62,73,Male,6.17
S00496,23,CSE,78,40,47,68,48,46,Male,5.76
S00497,22,CSE,45,80,57,84,70,31,Male,9.82
S00498,20,CSE,56,74,68,89,57,62,Female,5.86
S00499,24,CSE,58,87,84,81,99,98,Female,6.16
S00500,20,CSE,95,83,35,81,76,75,Female,7.17
S00501,19,CSE,45,63,58,95,75,98,Female,8.35
S00502,19,CSE,99,72,72,53,58,67,Male,7.03
S00503,24,CSE,67,42,50,32,96,92,Female,9.6
S00504,21,CSE,58,75,41,34,98,98,Female,6.96
S00505,24,CSE,95,46,86,58,60,98,Female,9.35
S00506,20,CSE,98,90,67,40,36,35,Male,7.63
S00507,21,CSE,83,89,60,89,31,87,Female,6.37
S00508,21,CSE,79,62,93,81,86,56,Female,8.59
S00509,18,CSE,95,58,87,93,79,33,Male,8.73
S00510,21,CSE,50,35,36,71,41,35,Male,5.42
S00511,22,CSE,86,87,69,95,97,45,Male,6.19
S00512,22,CSE,99,62,33,66,30,39,Female,5.65
S00513,23,CSE,72,67,77,38,84,40,Female,7.01
S00514,19,CSE,49,84,32,36,94,74,Female,8.31
S00515,20,CSE,53,35,92,94,77,59,Female,7.77
S00516,18,CSE,93,68,73,63,82,55,Female,5.75
S00517,22,CSE,66,43,84,60,37,85,Male,6.88
S00518,19,CSE,88,96,86,89,70,96,Male,8.3
S00519,21,CSE,58,41,37,52,81,81,Male,5.14
S00520,18,CSE,39,45,90,38,53,43,Male,6.52
S00521,24,CSE,46,97,46,35,80,72,Male,8.49
S00522,24,CSE,89,78,67,75,84,83,Male,7.29
S00523,19,CSE,38,89,63,68,57,60,Male,9.3
S00524,24,CSE,76,72,73,88,77,82,Male,8.38
S00525,23,CSE,57,54,54,70,68,53,Male,8.16
S00526,20,CSE,35,45,77,49,57,98,Female,5.5
S00527,20,CSE,57,59,78,61,33,32,Male,8.11
S00528,24,CSE,85,33,40,40,69,47,Male,9.41
S00529,19,CSE,58,83,90,85,77,79,Male,8.96
S00530,18,CSE,41,46,98,58,68,70,Female,9.08
S00531,19,CSE,60,88,65,34,67,57,Female,8.06
S00532,18,CSE,62,57,36,38,92,45,Female,6.19
S00533,19,CSE,48,35,61,60,77,83,Female,5.14
S00534,19,CSE,41,50,76,64,98,78,Female,9.93
S00535,20,CSE,82,44,39,46,98,79,Female,8.99
S00536,19,CSE,97,43,69,33,60,52,Female,7.39
S00537,23,CSE,58,96,61,95,94,96,Male,9.79
S00538,22,CSE,60,42,51,49,33,86,Female,7.18
S00539,20,CSE,98,69,84,52,95,91,Male,5.51
S00540,19,CSE,43,46,56,57,87,39,Male,7.58
S00541,22,CSE,88,97,78,46,55,43,Male,8.34
S00542,18,CSE,63,72,83,31,56,79,Female,9.36
S00543,21,CSE,93,85,64,75,47,36,Male,7.61
S00544,18,CSE,94,40,43,51,93,79,Male,9.24
S00545,23,CSE,80,35,46,42,99,81,Male,9.8
S00546,21,CSE,91,98,59,65,77,96,Female,8.73
S00547,20,CSE,75,55,42,78,38,68,Female,9.39
S00548,24,CSE,99,54,92,72,69,72,Female,7.14
S00549,23,CSE,84,84,46,53,97,46,Male,9.64
S00550,20,CSE,73,36,40,65,81,33,Male,8.86
S00551,22,CSE,67,53,62,90,43,85,Male,5.7
S00552,22,CSE,50,96,50,74,46,71,Female,9.98
S00553,21,CSE,37,89,43,86,49,84,Female,9.71
S00554,22,CSE,44,86,43,36,50,50,Female,8.8
S00555,18,CSE,96,35,89,41,85,70,Male,8.11
S00556,23,CSE,57,48,91,55,33,46,Male,8.42
S00557,21,CSE,59,99,39,95,52,84,Male,8.48
S00558,22,CSE,86,86,77,36,83,63,Female,9.91
S00559,24,CSE,31,41,47,41,44,41,Male,7.07
S00560,19,CSE,57,88,97,64,88,35,Male,7.04
S00561,20,CSE,72,56,53,90,65,93,Female,9.15
S00562,22,CSE,89,41,48,91,81,57,Female,5.68
S00563,24,CSE,57,38,87,62,34,58,Male,9.93
S00564,23,CSE,42,35,97,91,93,35,Female,8.51
S00565,23,CSE,73,97,62,89,37,67,Female,5.58
S00566,22,CSE,96,31,81,70,96,73,Female,7.1
S00567,24,CSE,60,30,32,34,31,76,Female,8.51
S00568,18,CSE,47,56,39,90,83,72,Male,5.58
S00569,21,CSE,52,96,41,69,78,46,Female,5.34
S00570,20,CSE,44,34,51,62,77,64,Female,6.17
S00571,23,CSE,88,54,84,68,80,70,Female,7.61
S00572,23,CSE,51,99,65,84,44,92,Female,7.53
S00573,22,CSE,39,79,81,74,94,38,Female,9.17
S00574,18,CSE,96,49,66,78,83,96,Male,8.48
S00575,24,CSE,65,62,48,74,88,90,Male,5.9
S00576,20,CSE,80,58,80,47,80,76,Female,6.33
S00577,21,CSE,81,66,90,40,77,65,Female,5.3
S00578,22,CSE,72,47,32,65,37,54,Female,7.99
S00579,18,CSE,36,64,41,66,98,88,Male,6.65
S00580,21,CSE,90,77,47,53,47,87,Male,7.45
S00581,21,CSE,73,75,51,88,74,81,Female,5.61
S00582,19,CSE,81,66,34,83,87,99,Male,7.78
S00583,23,CSE,41,55,49,89,67,64,Female,6.28
S00584,23,CSE,44,48,98,39,95,82,Male,7.52
S00585,19,CSE,94,65,55,36,60,93,Female,5.32
S00586,20,CSE,33,82,85,40,58,70,Female,7.12
S00587,20,CSE,36,38,37,75,42,80,Female,6.63
S00588,21,CSE,97,50,57,54,96,98,Male,9.94
S00589,18,CSE,88,77,42,99,65,78,Female,7.83
S00590,20,CSE,84,73,56,91,57,52,Female,6.8
S00591,20,CSE,35,63,95,34,37,94,Male,8.62
S00592,19,CSE,59,72,62,81,66,62,Female,7.83
S00593,24,CSE,30,41,81,59,89,99,Male,7.79
S00594,22,CSE,81,48,47,68,33,65,Male,9.56
S00595,18,CSE,72,77,81,43,78,70,Male,6.26
S00596,23,CSE,80,66,46,81,44,57,Female,7.95
S00597,19,CSE,92,78,74,70,82,64,Female,5.97
S00598,18,CSE,80,92,97,96,48,53,Male,5.99
S00599,23,CSE,36,84,59,80,71,68,Female,8.8
S00600,20,CSE,31,58,78,67,66,75,Male,6.03
S00601,24,CSE,86,33,38,88,31,35,Female,9.81
S00602,20,CSE,43,49,87,44,79,40,Male,9.59
S00603,19,CSE,94,67,48,47,93,33,Female,7.07
S00604,23,CSE,58,96,55,91,82,52,Female,7.14
S00605,22,CSE,92,62,52,90,96,77,Male,9.64
S00606,18,CSE,44,50,38,99,91,66,Female,9.3
S00607,20,CSE,55,59,52,79,46,56,Female,8.27
S00608,24,CSE,63,40,59,69,57,65,Female,6.44
S00609,20,CSE,66,40,44,43,81,83,Male,8.75
S00610,20,CSE,39,55,91,98,59,76,Male,8.57
S00611,18,CSE,81,48,62,40,63,81,Male,8.53
S00612,21,CSE,31,51,75,98,57,82,Female,5.76
S00613,18,CSE,53,53,84,64,64,47,Male,7.64
S00614,20,CSE,71,65,45,47,98,42,Male,8.39
S00615,21,CSE,84,77,95,40,30,86,Male,9.04
S00616,22,CSE,66,60,44,45,81,53,Male,6.08
S00617,22,CSE,56,66,41,80,94,84,Male,9.12
S00618,21,CSE,78,71,35,98,74,78,Female,9.61
S00619,21,CSE,88,30,99,61,85,81,Female,7.32
S00620,18,CSE,49,62,47,66,62,68,Female,7.09
S00621,23,CSE,50,85,57,64,98,36,Female,9.33
S00622,20,CSE,41,54,89,49,75,90,Female,9.25
S00623,21,CSE,37,49,88,38,37,88,Male,6.24
S00624,18,CSE,34,98,67,85,40,52,Female,9.18
S00625,20,CSE,74,72,58,79,43,76,Male,5.2
S00626,23,CSE,62,30,36,58,52,88,Male,8.38
S00627,24,CSE,65,44,57,55,69,58,Female,9.12
S00628,24,CSE,47,57,46,54,86,55,Male,8.88
S00629,20,CSE,33,32,90,39,90,79,Female,9.62
S00630,18,CSE,45,88,43,32,88,67,Male,7.77
S00631,19,CSE,40,89,42,59,61,45,Male,9.6
S00632,19,CSE,39,41,72,34,47,40,Male,9.2
S00633,24,CSE,91,30,63,79,83,34,Female,5.34
S00634,22,CSE,33,30,38,33,55,88,Male,8.45
S00635,23,CSE,70,58,88,96,96,33,Male,7.84
S00636,21,CSE,70,93,65,39,55,74,Male,5.5
S00637,24,CSE,99,92,87,31,41,70,Male,8.15
S00638,19,CSE,75,72,94,81,42,41,Female,5.55
S00639,18,CSE,60,39,55,86,61,55,Male,8.28
S00640,18,CSE,52,72,44,94,59,48,Male,5.71
S00641,20,CSE,82,61,36,94,80,73,Male,5.57
S00642,21,CSE,84,67,39,74,68,84,Female,5.26
S00643,22,CSE,93,48,65,43,31,55,Female,5.93
S00644,21,CSE,95,58,59,85,64,53,Female,8.3
S00645,20,CSE,68,30,44,40,87,33,Male,6.91
S00646,21,CSE,96,97,91,99,32,35,Female,9.97
S00647,21,CSE,97,44,87,94,99,65,Male,5.09
S00648,21,CSE,69,47,98,35,46,35,Female,6.14
S00649,22,CSE,59,93,41,46,88,80,Female,5.0
S00650,21,CSE,79,94,69,40,39,66,Female,6.87
S00651,18,CSE,92,65,89,53,82,32,Male,6.79
S00652,21,CSE,40,92,52,58,68,87,Female,5.59
S00653,24,CSE,71,96,65,68,42,68,Male,7.37
S00654,18,CSE,74,73,89,35,69,47,Male,7.22
S00655,18,CSE,42,63,99,35,54,37,Male,6.63
S00656,19,CSE,48,87,37,44,35,77,Female,6.97
S00657,19,CSE,93,85,93,41,88,52,Male,6.18
S00658,20,CSE,78,64,97,74,59,98,Male,9.27
S00659,19,CSE,70,54,83,87,64,38,Male,6.06
S00660,18,CSE,35,42,83,54,32,94,Male,6.94
S00661,23,CSE,34,56,78,95,61,44,Female,9.54
S00662,19,CSE,77,42,35,59,66,40,Male,7.32
S00663,20,CSE,88,60,79,87,45,51,Male,8.92
S00664,18,CSE,69,31,38,59,36,36,Male,6.53
S00665,18,CSE,54,97,96,66,31,42,Female,9.26
S00666,21,CSE,44,32,93,63,76,46,Male,6.12
S00667,21,CSE,95,66,50,99,94,63,Male,7.75
S00668,23,CSE,30,72,49,33,59,50,Female,9.64
S00669,23,CSE,76,64,51,83,98,40,Female,8.12
S00670,21,CSE,97,91,65,87,32,88,Male,9.64
S00671,21,CSE,34,66,97,85,37,89,Male,5.21
S00672,19,CSE,88,53,54,43,53,75,Male,8.16
S00673,19,CSE,52,60,40,47,81,98,Female,7.56
S00674,23,CSE,87,90,52,76,50,62,Female,6.14
S00675,21,CSE,40,39,70,30,86,98,Female,7.15
S00676,18,CSE,73,46,76,90,48,52,Male,6.57
S00677,18,CSE,80,42,38,72,81,30,Female,6.09
S00678,18,CSE,75,47,73,46,86,95,Male,8.46
S00679,19,CSE,87,57,54,58,96,99,Male,9.89
S00680,19,CSE,99,49,91,56,91,53,Male,9.3
S00681,20,CSE,44,82,57,73,55,87,Male,6.17
S00682,24,CSE,71,49,63,46,71,45,Female,9.89
S00683,21,CSE,56,99,97,41,76,86,Male,9.27
S00684,21,CSE,89,95,49,59,49,77,Male,8.06
S00685,23,CSE,35,59,85,56,56,99,Female,8.86
S00686,22,CSE,90,63,37,75,52,65,Female,5.3
S00687,22,CSE,33,83,42,73,48,66,Male,7.88
S00688,18,CSE,84,51,77,60,59,41,Male,9.06
S00689,24,CSE,77,87,51,87,49,83,Male,5.47
S00690,19,CSE,74,41,49,34,85,93,Female,6.46
S00691,22,CSE,55,85,67,74,70,61,Male,5.39
S00692,22,CSE,79,33,87,79,64,57,Male,9.71
S00693,19,CSE,61,62,40,60,30,55,Female,6.64
S00694,21,CSE,31,79,96,70,65,68,Male,6.49
S00695,19,CSE,97,50,82,61,61,45,Male,6.6
S00696,21,CSE,61,81,35,80,49,94,Female,5.72
S00697,22,CSE,90,77,79,99,48,86,Male,5.09
S00698,20,CSE,67,65,73,61,55,33,Male,9.24
S00699,24,CSE,50,74,82,46,34,37,Male,5.25
S00700,19,CSE,66,62,53,70,60,54,Female,6.71
S00701,22,CSE,76,56,59,85,38,99,Female,9.93
S00702,22,CSE,92,98,56,75,78,81,Female,7.52
S00703,19,CSE,49,90,99,96,48,52,Male,6.52
S00704,18,CSE,78,46,32,98,52,52,Male,7.74
S00705,22,CSE,97,83,43,78,35,31,Male,8.07
S00706,20,CSE,71,32,32,34,90,87,Male,6.48
S00707,24,CSE,96,40,97,84,92,53,Female,8.18
S00708,22,CSE,83,47,84,66,35,64,Male,9.58
S00709,22,CSE,33,37,82,57,53,87,Male,7.15
S00710,19,CSE,43,84,53,39,53,41,Female,7.85
S00711,19,CSE,48,58,74,89,45,54,Male,5.67
S00712,18,CSE,45,38,92,61,38,69,Female,9.4
S00713,23,CSE,67,43,84,50,94,38,Male,5.47
S00714,18,CSE,48,59,93,41,74,98,Female,5.56
S00715,21,CSE,36,38,31,67,55,42,Female,7.98
S00716,23,CSE,90,87,56,40,53,98,Male,9.91
S00717,24,CSE,57,76,53,32,64,89,Male,6.4
S00718,22,CSE,98,99,77,38,85,93,Male,6.04
S00719,20,CSE,81,70,61,61,64,55,Male,8.65
S00720,23,CSE,73,66,41,76,57,96,Female,8.77
S00721,24,CSE,94,49,71,32,45,79,Female,5.25
S00722,22,CSE,53,33,76,51,67,77,Male,8.85
S00723,20,CSE,59,92,70,97,91,63,Female,10.0
S00724,18,CSE,90,75,55,93,87,71,Female,8.69
S00725,21,CSE,90,71,40,45,86,67,Female,8.96
S00726,22,CSE,62,65,44,44,63,79,Female,8.95
S00727,19,CSE,90,45,55,47,60,53,Male,6.83
S00728,20,CSE,69,52,86,75,76,83,Male,8.48
S00729,21,CSE,48,41,76,40,38,96,Male,9.98
S00730,21,CSE,67,78,93,96,93,46,Female,9.23
S00731,22,CSE,32,86,64,86,85,73,Female,5.31
S00732,24,CSE,83,87,67,83,83,67,Female,8.57
S00733,20,CSE,62,67,55,41,32,30,Male,5.91
S00734,21,CSE,75,75,45,89,40,66,Female,8.39
S00735,21,CSE,35,52,88,92,68,47,Female,5.58
S00736,22,CSE,56,67,46,94,65,48,Female,9.6
S00737,21,CSE,79,38,76,37,45,49,Male,9.74
S00738,18,CSE,35,60,62,38,35,89,Male,5.83
S00739,22,CSE,36,86,45,54,89,71,Male,7.63
S00740,24,CSE,50,75,37,36,52,42,Male,9.12
S00741,18,CSE,79,77,82,44,55,47,Male,5.24
S00742,20,CSE,45,73,33,90,88,53,Female,6.25
S00743,22,CSE,96,95,70,51,49,39,Female,8.8
S00744,19,CSE,32,90,85,78,38,93,Male,8.06
S00745,21,CSE,90,41,93,43,72,59,Female,5.14
S00746,18,CSE,34,67,48,74,85,95,Female,6.37
S00747,19,CSE,39,46,84,58,48,31,Female,9.71
S00748,18,CSE,72,48,81,40,79,55,Female,6.4
S00749,18,CSE,65,94,73,42,61,83,Female,7.02
S00750,21,CSE,94,99,85,52,76,43,Male,6.66
S00751,21,CSE,63,38,80,57,93,52,Male,5.7
S00752,19,CSE,59,89,95,46,33,62,Female,9.28
S00753,24,CSE,88,36,97,77,61,79,Male,9.35
S00754,24,CSE,99,31,89,32,88,56,Female,8.23
S00755,19,CSE,31,63,34,62,52,89,Male,6.3
S00756,19,CSE,39,81,87,70,85,78,Female,6.68
S00757,22,CSE,93,47,45,75,69,42,Male,6.03
S00758,23,CSE,73,69,80,34,56,97,Female,6.23
S00759,23,CSE,59,90,30,86,67,67,Male,6.49
S00760,19,CSE,97,52,62,96,70,78,Male,5.35
S00761,20,CSE,77,90,83,31,75,88,Male,9.74
S00762,20,CSE,58,59,85,44,45,74,Male,5.96
S00763,19,CSE,61,45,77,43,77,72,Female,6.7
S00764,20,CSE,57,91,38,68,69,65,Male,9.24
S00765,23,CSE,79,56,67,60,91,44,Female,7.04
S00766,20,CSE,74,37,86,75,40,37,Male,5.87
S00767,21,CSE,75,79,53,68,42,42,Male,9.13
S00768,19,CSE,32,63,95,45,99,40,Male,9.72
S00769,18,CSE,80,80,55,69,36,92,Female,7.26
S00770,18,CSE,54,96,93,98,45,68,Female,8.24
S00771,20,CSE,59,43,32,33,46,45,Female,5.52
S00772,23,CSE,75,44,55,97,36,56,Female,6.49
S00773,19,CSE,41,88,62,50,83,81,Female,7.4
S00774,24,CSE,85,80,43,90,47,71,Female,5.57
S00775,18,CSE,77,53,72,39,82,43,Male,6.04
S00776,18,CSE,76,57,31,69,31,59,Female,9.59
S00777,19,CSE,49,66,68,93,59,67,Female,5.94
S00778,19,CSE,59,82,64,53,78,56,Female,5.25
S00779,23,CSE,85,62,78,84,76,74,Male,8.15
S00780,24,CSE,36,41,52,62,38,37,Male,6.37
S00781,19,CSE,38,90,50,88,84,33,Male,5.82
S00782,24,CSE,39,76,55,49,80,87,Female,8.44
S00783,21,CSE,73,59,54,92,72,70,Female,6.21
S00784,19,CSE,71,49,37,35,88,46,Female,5.03
S00785,19,CSE,50,67,50,98,44,66,Female,5.23
S00786,18,CSE,48,41,69,82,82,57,Female,8.11
S00787,23,CSE,58,96,94,89,93,44,Female,7.41
S00788,18,CSE,67,46,38,61,77,83,Female,9.87
S00789,23,CSE,40,67,48,89,59,83,Female,6.76
S00790,19,CSE,49,40,41,70,38,37,Male,7.59
S00791,22,CSE,91,73,76,68,56,43,Female,6.8
S00792,21,CSE,89,99,68,67,89,70,Female,7.09
S00793,20,CSE,64,36,70,85,88,45,Female,5.67
S00794,18,CSE,98,87,97,95,75,72,Male,5.58
S00795,18,CSE,75,75,91,95,51,80,Female,6.34
S00796,24,CSE,43,71,97,82,79,71,Female,8.16
S00797,24,CSE,31,66,79,56,96,38,Female,5.34
S00798,19,CSE,46,58,63,68,85,94,Male,9.97
S00799,18,CSE,31,61,79,79,96,71,Female,8.54
S00800,19,CSE,70,37,66,51,98,71,Female,9.8
S00801,23,CSE,53,70,73,87,45,72,Male,8.42
S00802,23,CSE,67,74,40,99,69,30,Female,5.8
S00803,21,CSE,73,71,97,70,71,67,Male,9.55
S00804,24,CSE,83,30,95,59,37,99,Female,5.7
S00805,21,CSE,83,68,43,38,75,66,Female,9.47
S00806,23,CSE,35,35,81,95,42,70,Male,8.13
S00807,19,CSE,87,79,50,59,91,93,Male,9.29
S00808,23,CSE,74,71,82,79,39,78,Female,9.05
S00809,19,CSE,76,57,53,93,56,83,Male,5.11
S00810,22,CSE,87,95,96,72,58,73,Male,9.45
S00811,20,CSE,64,95,98,82,78,78,Male,8.94
S00812,24,CSE,35,97,42,75,82,56,Male,8.45
S00813,20,CSE,30,88,99,99,53,73,Male,8.25
S00814,19,CSE,80,54,44,84,94,84,Male,9.29
S00815,24,CSE,76,72,82,43,38,32,Female,6.58
S00816,19,CSE,99,99,99,90,51,44,Female,9.66
S00817,18,CSE,41,55,61,65,55,96,Female,7.18
S00818,19,CSE,85,64,31,78,94,41,Male,5.54
S00819,21,CSE,91,80,85,51,52,40,Female,8.88
S00820,21,CSE,80,79,56,99,36,53,Female,7.86
S00821,19,CSE,67,70,55,83,56,57,Female,7.27
S00822,21,CSE,78,69,86,53,97,50,Female,8.85
S00823,22,CSE,54,58,35,56,97,60,Female,6.38
S00824,21,CSE,96,41,52,34,66,61,Male,5.79
S00825,21,CSE,50,91,90,87,43,34,Female,5.09
S00826,20,CSE,45,93,99,31,47,96,Male,9.73
S00827,23,CSE,76,72,51,54,58,92,Female,5.11
S00828,21,CSE,62,53,77,70,54,38,Female,8.99
S00829,19,CSE,30,49,95,37,66,88,Female,9.29
S00830,22,CSE,87,70,90,39,39,63,Male,7.61
S00831,20,CSE,38,41,93,35,99,78,Male,7.27
S00832,23,CSE,65,83,35,73,68,73,Female,5.19
S00833,23,CSE,88,45,68,65,74,72,Female,5.77
S00834,20,CSE,72,70,62,50,56,63,Female,7.76
S00835,23,CSE,86,73,63,61,95,75,Male,9.28
S00836,19,CSE,95,45,99,81,30,55,Male,7.7
S00837,24,CSE,82,77,99,36,99,34,Female,7.04
S00838,21,CSE,86,31,78,41,98,63,Male,5.74
S00839,18,CSE,75,55,64,32,33,71,Female,9.11
S00840,22,CSE,53,90,55,60,80,53,Female,7.64
S00841,20,CSE,32,48,64,55,30,83,Female,6.29
S00842,19,CSE,59,72,68,55,30,87,Male,6.61
S00843,24,CSE,92,85,76,72,52,66,Male,9.79
S00844,21,CSE,33,69,43,98,42,57,Female,9.74
S00845,23,CSE,64,97,85,84,45,33,Male,5.25
S00846,24,CSE,66,96,56,37,42,65,Male,7.83
S00847,24,CSE,51,93,74,80,78,92,Female,5.13
S00848,21,CSE,63,45,45,73,33,59,Male,8.04
S00849,22,CSE,71,86,64,75,34,32,Female,9.3
S00850,24,CSE,35,86,84,46,81,42,Male,9.59
S00851,22,CSE,59,66,90,99,53,69,Male,6.21
S00852,23,CSE,65,74,49,53,44,92,Male,5.8
S00853,20,CSE,77,40,70,99,85,64,Female,8.26
S00854,18,CSE,58,78,38,46,95,70,Male,5.03
S00855,22,CSE,78,34,77,45,81,75,Female,7.31
S00856,24,CSE,51,65,38,30,67,85,Female,9.3
S00857,20,CSE,68,57,91,36,30,31,Female,9.48
S00858,18,CSE,74,93,80,44,65,92,Female,8.66
S00859,19,CSE,89,46,68,96,58,83,Male,6.55
S00860,24,CSE,91,74,54,45,43,50,Female,9.06
S00861,22,CSE,55,42,33,61,94,30,Male,5.64
S00862,18,CSE,77,58,66,93,86,92,Female,5.03
S00863,22,CSE,62,50,83,77,74,33,Male,5.34
S00864,20,CSE,47,40,68,56,42,57,Female,8.38
S00865,24,CSE,31,42,64,85,40,33,Female,8.19
S00866,18,CSE,74,53,99,53,34,45,Female,8.37
S00867,22,CSE,92,31,34,97,53,45,Male,6.64
S00868,21,CSE,98,30,31,74,93,59,Male,7.28
S00869,22,CSE,72,86,47,93,53,56,Male,8.23
S00870,20,CSE,64,68,55,65,39,84,Female,9.33
S00871,22,CSE,84,45,65,71,79,89,Male,9.99
S00872,20,CSE,81,42,47,71,50,52,Female,7.73
S00873,23,CSE,40,34,68,54,49,81,Female,5.7
S00874,23,CSE,60,57,48,91,87,45,Male,5.92
S00875,22,CSE,76,68,77,83,50,30,Male,8.58
S00876,20,CSE,91,46,87,35,86,67,Female,6.3
S00877,19,CSE,38,62,40,96,70,94,Female,7.52
S00878,18,CSE,58,70,67,60,63,75,Female,6.66
S00879,22,CSE,65,49,72,96,92,92,Male,6.28
S00880,21,CSE,67,68,43,44,47,62,Female,6.35
S00881,19,CSE,30,77,40,92,98,74,Female,7.85
S00882,20,CSE,56,55,37,40,76,37,Female,5.45
S00883,18,CSE,89,74,35,42,39,55,Female,7.76
S00884,24,CSE,94,67,61,65,37,64,Female,8.95
S00885,21,CSE,93,94,49,59,98,33,Male,8.88
S00886,18,CSE,97,33,32,55,93,49,Female,7.18
S00887,18,CSE,83,72,83,77,59,86,Female,8.07
S00888,19,CSE,88,80,89,92,50,59,Male,7.78
S00889,24,CSE,93,73,93,54,78,40,Female,9.02
S00890,23,CSE,47,39,73,66,77,67,Male,5.06
S00891,18,CSE,50,67,72,90,42,32,Male,5.32
S00892,18,CSE,57,88,91,46,84,48,Male,8.31
S00893,22,CSE,64,43,69,91,91,89,Male,5.19
S00894,18,CSE,55,50,73,36,66,98,Female,6.87
S00895,18,CSE,74,57,81,99,34,40,Male,6.86
S00896,18,CSE,55,79,99,46,91,65,Male,9.3
S00897,21,CSE,78,74,78,79,54,66,Male,6.05
S00898,23,CSE,42,63,67,51,73,70,Female,7.23
S00899,22,CSE,63,45,64,88,76,85,Female,8.35
S00900,23,CSE,82,98,85,94,97,73,Male,9.05
S00901,23,CSE,76,89,56,50,73,55,Female,8.06
S00902,24,CSE,91,54,67,30,95,81,Male,8.26
S00903,21,CSE,89,95,33,91,41,49,Female,9.86
S00904,22,CSE,84,64,77,44,35,48,Female,6.51
S00905,20,CSE,86,70,81,55,68,89,Male,5.05
S00906,24,CSE,34,63,89,44,78,32,Female,7.47
S00907,24,CSE,43,71,61,69,87,68,Female,8.38
S00908,20,CSE,59,48,45,99,72,95,Female,5.74
S00909,20,CSE,83,53,37,54,61,68,Female,8.0
S00910,18,CSE,55,69,57,71,97,55,Male,5.21
S00911,20,CSE,80,36,93,35,44,31,Male,9.72
S00912,19,CSE,65,93,91,89,59,33,Male,5.92
S00913,20,CSE,95,76,76,72,49,36,Female,5.91
S00914,24,CSE,92,52,46,97,54,59,Female,9.99
S00915,23,CSE,91,70,45,61,84,32,Female,6.58
S00916,21,CSE,74,65,68,83,63,47,Male,8.23
S00917,20,CSE,71,66,61,70,63,35,Male,7.07
S00918,19,CSE,45,59,85,92,87,46,Male,5.49
S00919,18,CSE,65,79,96,36,95,30,Female,6.61
S00920,18,CSE,89,60,58,87,59,83,Female,9.82
S00921,22,CSE,53,35,32,88,59,39,Female,7.48
S00922,21,CSE,72,48,52,68,60,57,Male,6.62
S00923,22,CSE,70,45,54,38,48,30,Male,8.03
S00924,21,CSE,71,50,85,71,89,78,Female,6.47
S00925,24,CSE,92,87,94,88,33,50,Female,5.99
S00926,23,CSE,93,91,33,65,54,91,Male,8.56
S00927,19,CSE,99,42,32,45,56,99,Male,6.05
S00928,24,CSE,93,41,32,33,86,31,Female,8.83
S00929,19,CSE,83,58,70,47,69,94,Female,8.86
S00930,24,CSE,50,96,58,35,84,82,Male,8.81
S00931,24,CSE,42,48,98,51,85,41,Male,7.92
S00932,21,CSE,98,36,79,90,90,35,Male,8.42
S00933,18,CSE,96,47,96,99,67,61,Male,5.33
S00934,18,CSE,53,48,73,41,90,91,Male,5.42
S00935,19,CSE,62,39,74,65,90,62,Male,7.03
S00936,19,CSE,84,93,97,82,55,36,Male,6.95
S00937,18,CSE,32,53,84,45,97,90,Male,9.1
S00938,23,CSE,33,67,87,50,76,52,Male,9.23
S00939,22,CSE,64,94,36,40,94,67,Female,7.45
S00940,19,CSE,92,60,58,40,34,64,Female,6.93
S00941,22,CSE,80,71,77,31,35,72,Female,8.62
S00942,18,CSE,84,46,82,40,98,89,Female,5.97
S00943,21,CSE,97,79,67,94,31,58,Male,8.82
S00944,22,CSE,39,47,81,80,73,90,Female,8.11
S00945,23,CSE,95,31,81,44,52,79,Male,8.15
S00946,23,CSE,55,67,97,87,47,74,Male,9.68
S00947,22,CSE,38,71,97,90,62,45,Male,5.31
S00948,21,CSE,78,61,93,84,43,70,Female,5.81
S00949,21,CSE,82,43,54,92,87,77,Male,7.8
S00950,21,CSE,50,47,67,59,69,67,Male,9.87
S00951,19,CSE,70,42,76,90,43,93,Male,8.19
S00952,20,CSE,94,41,89,38,43,74,Male,7.71
S00953,22,CSE,63,76,66,71,91,33,Female,5.7
S00954,19,CSE,79,86,51,52,36,52,Female,5.5
S00955,20,CSE,94,60,46,30,74,97,Female,7.16
S00956,19,CSE,98,84,48,36,95,81,Male,7.42
S00957,20,CSE,37,98,63,31,45,77,Male,5.4
S00958,22,CSE,77,89,51,36,57,87,Female,8.64
S00959,24,CSE,30,62,82,60,65,33,Female,6.19
S00960,23,CSE,83,38,81,53,94,85,Male,8.69
